Geofence,LOCATION,BADGE,MUG,DoorType,Datetime,Latitude,Longitude,,
S1,LT1,B429,1,EXIT,11/6/2020 16:21,,,,
S1,LT2,B430,1,EXIT,10/26/2020 19:43,,,,
S1,LT1,B431,1,EXIT,11/3/2020 20:57,,,,
S1,LT1,B432,0,EXIT,11/7/2020 23:01,,,,
S1,LT1,B433,1,PICK-UP,11/8/2020 23:25,,,,
S1,LT1,B434,0,EXIT,10/16/2020 18:01,,,,
S1,LT2,B435,0,EXIT,10/30/2020 21:28,,,,
S1,LT1,B436,0,EXIT,11/6/2020 18:48,,,,
S1,LT2,B437,0,PICK-UP,11/4/2020 23:02,,,,
S1,LT2,B438,1,EXIT,11/9/2020 2:02,,,,
S1,LT2,B439,0,DROP-OFF,10/27/2020 18:27,,,,
S1,LT1,B440,1,EXIT,11/8/2020 21:47,,,,
S1,LT1,B441,1,EXIT,10/10/2020 20:31,,,,
S1,LT1,B442,1,EXIT,11/9/2020 1:25,,,,
S1,LT2,B443,0,EXIT,10/19/2020 20:55,,,,
S1,LT2,B444,0,EXIT,11/6/2020 22:19,,,,
S1,LT1,B445,0,EXIT,10/28/2020 16:37,,,,
S1,LT2,B446,0,EXIT,10/11/2020 7:45,,,,
S1,LT1,B447,1,EXIT,10/18/2020 6:01,,,,
S1,LT1,B448,1,EXIT,10/19/2020 20:15,,,,
S1,LT2,B449,0,EXIT,11/4/2020 23:17,,,,
S1,LT2,B450,0,EXIT,10/22/2020 20:28,,,,
S1,LT2,B451,1,EXIT,11/7/2020 19:59,,,,
S1,LT2,B452,0,ENTRY,10/21/2020 9:45,,,,
S1,LT1,B453,0,EXIT,11/9/2020 5:19,,,,
S1,LT1,B454,1,ENTRY,11/8/2020 15:49,,,,
S1,LT2,B455,0,EXIT,10/10/2020 21:05,,,,
S1,LT1,B456,0,EXIT,10/16/2020 6:58,,,,
S1,LT2,B457,0,EXIT,10/10/2020 20:58,,,,
S1,LT1,B458,0,EXIT,10/16/2020 18:43,,,,
S1,LT1,B459,1,EXIT,10/30/2020 3:59,,,,
S1,LT2,B460,0,EXIT,10/27/2020 22:14,,,,
S1,LT1,B461,1,PICK-UP,10/25/2020 20:14,,,,
S1,LT2,B462,1,EXIT,10/31/2020 18:50,,,,
S1,LT2,B463,1,EXIT,11/8/2020 19:56,,,,
S1,LT2,B464,0,EXIT,11/6/2020 18:59,,,,
S1,LT2,B465,0,EXIT,10/15/2020 14:30,,,,
S1,LT1,B466,1,EXIT,10/31/2020 3:54,,,,
S1,LT2,B467,0,EXIT,11/9/2020 3:52,,,,
S1,LT1,B468,1,EXIT,11/5/2020 2:39,,,,
S1,LT1,B469,1,EXIT,11/6/2020 22:26,,,,
S1,LT1,B470,1,EXIT,11/8/2020 2:14,,,,
S1,LT1,B471,1,EXIT,11/7/2020 16:18,,,,
S1,LT2,B472,1,EXIT,11/8/2020 19:44,,,,
S1,LT1,B473,0,ENTRY,11/4/2020 18:32,,,,
S1,LT1,B474,0,EXIT,10/22/2020 18:21,,,,
S1,LT1,B475,1,EXIT,11/8/2020 13:56,,,,
S1,LT2,B476,1,EXIT,11/2/2020 12:03,,,,
S1,LT2,B477,0,PICK-UP,11/6/2020 17:17,,,,
S1,LT2,B478,1,EXIT,11/9/2020 0:25,,,,
S1,LT1,B479,1,EXIT,11/5/2020 16:39,,,,
S1,LT2,B480,1,EXIT,10/10/2020 22:29,,,,
S1,LT1,B481,0,EXIT,11/8/2020 5:50,,,,
S1,LT2,B482,0,EXIT,11/9/2020 9:31,,,,
S1,LT2,B483,1,EXIT,10/16/2020 16:20,,,,
S1,LT1,B484,1,EXIT,11/9/2020 8:21,,,,
S1,LT1,B485,1,ENTRY,11/7/2020 12:47,,,,
S1,LT2,B486,1,EXIT,10/11/2020 11:06,,,,
S1,LT1,B487,0,EXIT,11/9/2020 12:10,,,,
S1,LT1,B488,1,ENTRY,10/25/2020 12:25,,,,
S1,LT2,B489,1,EXIT,10/10/2020 23:14,,,,
S1,LT2,B490,0,ENTRY,11/9/2020 10:28,,,,
S1,LT2,B491,1,EXIT,11/8/2020 14:31,,,,
S1,LT1,B492,1,ENTRY,10/10/2020 22:55,,,,
S1,LT2,B493,0,EXIT,11/8/2020 6:39,,,,
S1,LT1,B494,1,EXIT,10/20/2020 15:32,,,,
S1,LT2,B495,0,EXIT,10/31/2020 6:12,,,,
S1,LT2,B496,0,ENTRY,10/30/2020 19:56,,,,
S1,LT1,B497,1,EXIT,11/8/2020 8:10,,,,
S1,LT1,B498,0,EXIT,11/1/2020 3:43,,,,
S1,LT1,B499,0,EXIT,10/12/2020 20:27,,,,
S1,LT2,B500,0,EXIT,10/24/2020 3:44,,,,
S1,LT1,B501,1,EXIT,10/17/2020 22:56,,,,
S1,LT1,B502,0,EXIT,11/6/2020 12:45,,,,
S1,LT2,B503,1,EXIT,11/9/2020 12:13,,,,
S1,LT1,B504,0,DROP-OFF,10/29/2020 7:22,,,,
S1,LT2,B505,1,EXIT,11/1/2020 9:02,,,,
S1,LT1,B506,1,EXIT,11/4/2020 12:45,,,,
S1,LT1,B507,1,PICK-UP,10/13/2020 15:51,,,,
S1,LT1,B508,1,PICK-UP,10/29/2020 20:51,,,,
S1,LT2,B509,1,EXIT,10/29/2020 15:13,,,,
S1,LT2,B510,1,EXIT,11/9/2020 7:29,,,,
S1,LT1,B511,1,PICK-UP,10/17/2020 6:44,,,,
S1,LT1,B512,1,ENTRY,10/26/2020 23:37,,,,
S1,LT1,B513,1,ENTRY,10/11/2020 2:33,,,,
S1,LT1,B514,1,EXIT,10/24/2020 7:31,,,,
S1,LT1,B515,1,ENTRY,11/5/2020 14:47,,,,
S1,LT1,B516,0,DROP-OFF,10/26/2020 5:00,,,,
S1,LT1,B517,0,EXIT,10/11/2020 3:24,,,,
S1,LT1,B518,0,EXIT,10/11/2020 5:26,,,,
S1,LT2,B519,0,EXIT,10/11/2020 3:58,,,,
S1,LT2,B520,1,EXIT,11/8/2020 18:41,,,,
S1,LT1,B521,1,EXIT,10/17/2020 23:35,,,,
S1,LT2,B522,0,EXIT,10/24/2020 16:39,,,,
S1,LT2,B523,0,EXIT,11/9/2020 6:26,,,,
S1,LT1,B524,1,EXIT,11/7/2020 7:51,,,,
S1,LT1,B525,0,EXIT,10/11/2020 4:19,,,,
S1,LT1,B526,0,EXIT,11/8/2020 3:37,,,,
S1,LT2,B527,1,EXIT,10/16/2020 20:00,,,,
S1,LT1,B528,0,EXIT,10/31/2020 7:40,,,,
S1,LT1,B529,0,EXIT,11/7/2020 3:56,,,,
S1,LT2,B530,0,EXIT,10/11/2020 4:35,,,,
S1,LT2,B531,1,EXIT,10/19/2020 2:37,,,,
S1,LT1,B532,0,ENTRY,10/31/2020 16:12,,,,
S1,LT2,B533,0,EXIT,10/11/2020 5:01,,,,
S1,LT2,B534,0,DROP-OFF,11/9/2020 5:43,,,,
S1,LT2,B535,0,EXIT,11/9/2020 7:44,,,,
S1,LT1,B536,0,EXIT,11/8/2020 14:27,,,,
S1,LT1,B537,0,EXIT,11/7/2020 6:43,,,,
S1,LT1,B538,0,EXIT,11/1/2020 6:37,,,,
S1,LT1,B539,0,EXIT,10/11/2020 5:05,,,,
S1,LT2,B540,1,EXIT,11/1/2020 21:16,,,,
S1,LT1,B541,1,EXIT,10/28/2020 7:21,,,,
S1,LT2,B542,0,EXIT,11/8/2020 5:39,,,,
S1,LT2,B543,0,DROP-OFF,10/21/2020 5:05,,,,
S1,LT2,B544,0,EXIT,10/26/2020 6:18,,,,
S1,LT1,B545,0,EXIT,10/25/2020 7:51,,,,
S1,LT2,B546,0,EXIT,11/8/2020 6:11,,,,
S1,LT2,B547,0,EXIT,11/9/2020 11:32,,,,
S1,LT1,B548,1,ENTRY,10/18/2020 15:27,,,,
S1,LT2,B549,0,DROP-OFF,11/1/2020 7:31,,,,
S1,LT2,B550,0,EXIT,11/8/2020 6:34,,,,
S1,LT2,B551,0,ENTRY,11/3/2020 12:57,,,,
S1,LT2,B552,0,EXIT,10/11/2020 6:08,,,,
S1,LT2,B553,0,EXIT,11/8/2020 4:50,,,,
S1,LT1,B554,1,PICK-UP,11/9/2020 0:47,,,,
S1,LT1,B555,0,EXIT,11/5/2020 6:12,,,,
S1,LT2,B556,0,EXIT,11/8/2020 10:01,,,,
S1,LT2,B557,1,EXIT,11/9/2020 7:30,,,,
S1,LT1,B558,1,EXIT,11/9/2020 11:06,,,,
S1,LT2,B559,1,EXIT,11/8/2020 6:50,,,,
S1,LT2,B560,1,EXIT,11/3/2020 12:23,,,,
S1,LT2,B561,0,EXIT,10/24/2020 5:41,,,,
S1,LT2,B562,0,EXIT,11/7/2020 6:06,,,,
S1,LT1,B563,1,EXIT,11/8/2020 6:08,,,,
S1,LT1,B564,1,PICK-UP,11/8/2020 23:25,,,,
S1,LT2,B565,1,EXIT,11/5/2020 21:05,,,,
S1,LT1,B566,1,EXIT,11/8/2020 17:05,,,,
S1,LT2,B567,0,DROP-OFF,11/8/2020 5:31,,,,
S1,LT2,B568,0,DROP-OFF,11/8/2020 11:02,,,,
S1,LT1,B569,1,EXIT,11/9/2020 9:40,,,,
S1,LT1,B570,0,EXIT,11/9/2020 7:27,,,,
S1,LT2,B571,0,EXIT,11/2/2020 4:10,,,,
S1,LT1,B572,0,EXIT,11/5/2020 4:41,,,,
S1,LT1,B573,0,ENTRY,10/26/2020 6:20,,,,
S1,LT2,B574,0,EXIT,11/9/2020 3:43,,,,
S1,LT1,B575,0,EXIT,10/25/2020 4:49,,,,
S1,LT1,B576,1,PICK-UP,10/12/2020 20:04,,,,
S1,LT2,B577,0,EXIT,11/1/2020 21:16,,,,
S1,LT1,B578,0,EXIT,10/25/2020 4:52,,,,
S1,LT2,B579,1,EXIT,11/8/2020 11:44,,,,
S1,LT1,B580,0,EXIT,10/11/2020 6:29,,,,
S1,LT2,B581,0,EXIT,10/11/2020 11:10,,,,
S1,LT1,B582,0,EXIT,10/30/2020 8:25,,,,
S1,LT1,B583,1,EXIT,11/7/2020 22:54,,,,
S1,LT1,B584,0,EXIT,10/11/2020 6:56,,,,
S1,LT1,B585,0,EXIT,11/8/2020 17:15,,,,
S1,LT2,B586,1,EXIT,11/9/2020 7:27,,,,
S1,LT1,B587,0,EXIT,10/11/2020 6:47,,,,
S1,LT1,B588,0,EXIT,10/22/2020 10:27,,,,
S1,LT1,B589,1,EXIT,11/9/2020 6:05,,,,
S1,LT2,B590,0,EXIT,10/11/2020 7:24,,,,
S1,LT1,B591,0,EXIT,11/7/2020 7:32,,,,
S1,LT2,B592,1,EXIT,11/7/2020 12:24,,,,
S1,LT1,B593,0,EXIT,10/11/2020 7:24,,,,
S1,LT2,B594,0,EXIT,10/23/2020 15:05,,,,
S1,LT1,B595,0,EXIT,11/8/2020 6:09,,,,
S1,LT1,B596,1,EXIT,11/9/2020 6:32,,,,
S1,LT1,B597,0,EXIT,10/16/2020 6:40,,,,
S1,LT1,B598,0,EXIT,11/8/2020 8:25,,,,
S1,LT1,B599,0,EXIT,10/11/2020 6:59,,,,
S1,LT1,B600,0,DROP-OFF,11/2/2020 7:50,,,,
S1,LT1,B601,0,EXIT,11/5/2020 5:04,,,,
S1,LT1,B602,0,ENTRY,10/29/2020 7:50,,,,
S1,LT2,B603,0,EXIT,10/20/2020 19:14,,,,
S1,LT1,B604,0,EXIT,10/26/2020 6:04,,,,
S1,LT2,B605,0,EXIT,11/9/2020 7:22,,,,
S1,LT2,B606,0,EXIT,11/5/2020 4:07,,,,
S1,LT1,B607,1,PICK-UP,10/30/2020 20:05,,,,
S1,LT2,B608,1,EXIT,11/8/2020 21:44,,,,
S1,LT2,B609,1,EXIT,11/8/2020 15:40,,,,
S1,LT1,B610,0,EXIT,10/11/2020 7:25,,,,
S1,LT1,B611,0,EXIT,11/3/2020 10:27,,,,
S1,LT2,B612,0,EXIT,11/9/2020 6:57,,,,
S1,LT1,B613,0,EXIT,10/11/2020 7:18,,,,
S1,LT2,B614,0,EXIT,11/9/2020 10:50,,,,
S1,LT1,B615,1,ENTRY,11/7/2020 9:43,,,,
S1,LT2,B616,0,EXIT,11/9/2020 1:20,,,,
S1,LT2,B617,1,EXIT,11/7/2020 23:33,,,,
S1,LT2,B618,0,ENTRY,11/9/2020 12:55,,,,
S1,LT1,B619,0,DROP-OFF,10/21/2020 14:57,,,,
S1,LT1,B620,1,EXIT,10/11/2020 8:37,,,,
S1,LT2,B621,0,EXIT,10/22/2020 8:33,,,,
S1,LT2,B622,0,EXIT,11/9/2020 6:46,,,,
S1,LT1,B623,0,ENTRY,10/23/2020 15:50,,,,
S1,LT1,B624,0,EXIT,11/9/2020 6:28,,,,
S1,LT2,B625,1,EXIT,11/1/2020 11:44,,,,
S1,LT2,B626,0,EXIT,10/25/2020 10:23,,,,
S1,LT1,B627,0,EXIT,11/1/2020 7:55,,,,
S1,LT1,B628,1,ENTRY,11/1/2020 7:19,,,,
S1,LT2,B629,0,EXIT,11/9/2020 9:22,,,,
S1,LT1,B630,0,EXIT,10/11/2020 7:52,,,,
S1,LT2,B631,1,EXIT,11/6/2020 21:55,,,,
S1,LT1,B632,1,EXIT,11/7/2020 17:03,,,,
S1,LT1,B633,0,EXIT,10/11/2020 8:20,,,,
S1,LT2,B634,1,EXIT,11/9/2020 8:16,,,,
S1,LT1,B635,0,EXIT,11/7/2020 12:00,,,,
S1,LT2,B636,0,EXIT,11/8/2020 21:09,,,,
S1,LT2,B637,0,EXIT,10/31/2020 12:10,,,,
S1,LT1,B638,0,EXIT,11/5/2020 8:28,,,,
S1,LT1,B639,0,EXIT,11/9/2020 11:07,,,,
S1,LT2,B640,1,EXIT,11/6/2020 18:19,,,,
S1,LT2,B641,1,EXIT,11/9/2020 8:10,,,,
S1,LT1,B642,0,EXIT,11/8/2020 4:55,,,,
S1,LT1,B643,0,EXIT,11/5/2020 4:51,,,,
S1,LT2,B644,1,EXIT,11/8/2020 9:14,,,,
S1,LT1,B645,0,EXIT,10/11/2020 8:44,,,,
S1,LT2,B646,0,DROP-OFF,10/25/2020 7:05,,,,
S1,LT1,B647,0,EXIT,10/11/2020 8:45,,,,
S1,LT1,B648,0,EXIT,10/12/2020 12:20,,,,
S1,LT2,B649,1,EXIT,11/9/2020 1:17,,,,
S1,LT2,B650,1,EXIT,11/6/2020 19:06,,,,
S1,LT2,B651,1,EXIT,11/1/2020 17:43,,,,
S1,LT1,B652,0,EXIT,11/6/2020 6:41,,,,
S1,LT1,B653,0,ENTRY,10/31/2020 17:34,,,,
S1,LT2,B654,0,EXIT,10/11/2020 9:04,,,,
S1,LT2,B655,0,EXIT,11/8/2020 14:48,,,,
S1,LT2,B656,1,EXIT,11/9/2020 6:10,,,,
S1,LT1,B657,0,EXIT,11/8/2020 8:46,,,,
S1,LT2,B658,0,EXIT,11/7/2020 8:01,,,,
S1,LT2,B659,0,DROP-OFF,11/8/2020 8:30,,,,
S1,LT2,B660,0,ENTRY,11/9/2020 13:07,,,,
S1,LT2,B661,0,EXIT,11/7/2020 11:03,,,,
S1,LT2,B662,0,EXIT,10/11/2020 9:17,,,,
S1,LT1,B663,1,EXIT,10/29/2020 23:57,,,,
S1,LT1,B664,1,ENTRY,10/27/2020 8:56,,,,
S1,LT1,B665,0,EXIT,10/11/2020 9:29,,,,
S1,LT2,B666,1,EXIT,10/29/2020 21:50,,,,
S1,LT2,B667,0,EXIT,10/21/2020 12:08,,,,
S1,LT2,B668,0,EXIT,10/11/2020 10:16,,,,
S1,LT2,B669,0,EXIT,11/6/2020 13:47,,,,
S1,LT1,B670,1,EXIT,10/29/2020 22:12,,,,
S1,LT2,B671,0,EXIT,11/7/2020 4:57,,,,
S1,LT1,B672,0,EXIT,10/11/2020 18:03,,,,
S1,LT1,B673,1,EXIT,10/11/2020 9:44,,,,
S1,LT1,B674,0,EXIT,11/8/2020 12:38,,,,
S1,LT2,B675,0,EXIT,11/5/2020 6:47,,,,
S1,LT2,B676,0,EXIT,11/9/2020 8:47,,,,
S1,LT2,B677,0,EXIT,11/8/2020 14:31,,,,
S1,LT2,B678,0,EXIT,10/26/2020 8:32,,,,
S1,LT2,B679,0,DROP-OFF,10/11/2020 9:49,,,,
S1,LT2,B680,0,EXIT,10/29/2020 13:46,,,,
S1,LT1,B681,0,EXIT,11/8/2020 7:20,,,,
S1,LT2,B682,0,EXIT,10/22/2020 19:37,,,,
S1,LT2,B683,1,EXIT,11/9/2020 11:41,,,,
S1,LT1,B684,0,EXIT,11/9/2020 6:17,,,,
S1,LT2,B685,0,EXIT,10/11/2020 11:14,,,,
S1,LT2,B686,0,DROP-OFF,11/1/2020 12:21,,,,
S1,LT2,B687,1,EXIT,10/28/2020 23:07,,,,
S1,LT2,B688,0,EXIT,11/1/2020 10:29,,,,
S1,LT2,B689,0,EXIT,11/8/2020 8:41,,,,
S1,LT1,B690,1,EXIT,10/12/2020 6:56,,,,
S1,LT2,B691,0,DROP-OFF,11/6/2020 14:30,,,,
S1,LT2,B692,0,EXIT,10/24/2020 21:43,,,,
S1,LT1,B693,0,EXIT,10/14/2020 6:32,,,,
S1,LT1,B694,0,EXIT,11/2/2020 7:35,,,,
S1,LT1,B695,0,EXIT,10/30/2020 8:38,,,,
S1,LT1,B696,0,EXIT,11/3/2020 12:39,,,,
S1,LT2,B697,1,EXIT,11/1/2020 21:00,,,,
S1,LT1,B698,0,EXIT,11/5/2020 19:01,,,,
S1,LT1,B699,0,EXIT,11/6/2020 10:10,,,,
S1,LT1,B700,0,EXIT,11/3/2020 9:04,,,,
S1,LT2,B701,0,DROP-OFF,11/1/2020 15:04,,,,
S1,LT2,B702,0,EXIT,11/6/2020 16:29,,,,
S1,LT1,B703,1,ENTRY,10/16/2020 16:32,,,,
S1,LT1,B704,0,EXIT,10/11/2020 10:27,,,,
S1,LT1,B705,1,EXIT,11/8/2020 18:03,,,,
S1,LT1,B706,0,EXIT,11/3/2020 9:12,,,,
S1,LT1,B707,0,EXIT,10/21/2020 18:45,,,,
S1,LT1,B708,1,EXIT,11/4/2020 13:39,,,,
S1,LT2,B709,0,EXIT,11/7/2020 9:08,,,,
S1,LT2,B710,1,EXIT,11/2/2020 16:53,,,,
S1,LT2,B711,0,EXIT,11/2/2020 4:58,,,,
S1,LT1,B712,1,EXIT,11/6/2020 18:07,,,,
S1,LT2,B713,0,EXIT,10/25/2020 8:34,,,,
S1,LT1,B714,0,EXIT,11/6/2020 15:05,,,,
S1,LT1,B715,1,EXIT,10/25/2020 8:01,,,,
S1,LT2,B716,0,EXIT,10/30/2020 8:59,,,,
S1,LT1,B717,1,EXIT,11/9/2020 5:53,,,,
S1,LT2,B718,1,EXIT,11/3/2020 12:06,,,,
S1,LT1,B719,0,ENTRY,11/6/2020 14:13,,,,
S1,LT1,B720,0,EXIT,10/16/2020 9:13,,,,
S1,LT2,B721,0,EXIT,11/7/2020 11:08,,,,
S1,LT2,B722,1,EXIT,11/9/2020 12:32,,,,
S1,LT2,B723,1,EXIT,11/6/2020 18:21,,,,
S1,LT1,B724,0,EXIT,10/30/2020 13:40,,,,
S1,LT1,B725,0,ENTRY,11/6/2020 15:51,,,,
S1,LT2,B726,1,EXIT,11/9/2020 11:57,,,,
S1,LT2,B727,1,EXIT,11/5/2020 13:31,,,,
S1,LT1,B728,0,ENTRY,11/1/2020 14:57,,,,
S1,LT1,B729,1,EXIT,11/8/2020 21:24,,,,
S1,LT2,B730,0,EXIT,11/6/2020 16:50,,,,
S1,LT2,B731,0,DROP-OFF,11/9/2020 10:50,,,,
S1,LT2,B732,0,EXIT,11/5/2020 12:22,,,,
S1,LT1,B733,1,EXIT,11/8/2020 20:14,,,,
S1,LT1,B734,1,ENTRY,10/11/2020 11:27,,,,
S1,LT1,B735,1,EXIT,10/25/2020 23:00,,,,
S1,LT1,B736,1,EXIT,11/8/2020 16:15,,,,
S1,LT1,B737,0,EXIT,10/11/2020 11:24,,,,
S1,LT2,B738,1,EXIT,11/8/2020 14:33,,,,
S1,LT1,B739,0,ENTRY,10/23/2020 20:04,,,,
S1,LT1,B740,0,EXIT,11/7/2020 14:57,,,,
S1,LT2,B741,0,EXIT,11/6/2020 11:30,,,,
S1,LT1,B742,0,ENTRY,11/7/2020 13:39,,,,
S1,LT1,B743,1,PICK-UP,10/11/2020 11:38,,,,
S1,LT2,B744,0,EXIT,11/8/2020 10:51,,,,
S1,LT2,B745,1,EXIT,10/11/2020 11:49,,,,
S1,LT1,B746,0,EXIT,10/11/2020 13:01,,,,
S1,LT1,B747,1,EXIT,11/8/2020 20:26,,,,
S1,LT1,B748,1,ENTRY,10/17/2020 10:22,,,,
S1,LT1,B749,0,ENTRY,10/30/2020 17:16,,,,
S1,LT2,B750,0,EXIT,11/8/2020 14:44,,,,
S1,LT1,B751,1,ENTRY,10/31/2020 19:39,,,,
S1,LT2,B752,0,EXIT,11/9/2020 11:50,,,,
S1,LT1,B753,0,DROP-OFF,10/16/2020 12:58,,,,
S1,LT1,B754,1,EXIT,11/9/2020 12:03,,,,
S1,LT1,B755,1,EXIT,11/8/2020 13:57,,,,
S1,LT2,B756,1,EXIT,11/2/2020 15:55,,,,
S1,LT1,B757,1,EXIT,11/8/2020 10:48,,,,
S1,LT1,B758,0,EXIT,11/8/2020 18:28,,,,
S1,LT2,B759,0,EXIT,11/7/2020 13:33,,,,
S1,LT2,B760,1,EXIT,11/1/2020 15:53,,,,
S1,LT1,B761,1,ENTRY,10/29/2020 11:44,,,,
S1,LT1,B762,1,EXIT,11/4/2020 16:25,,,,
S1,LT2,B763,0,EXIT,11/8/2020 15:10,,,,
S1,LT2,B764,0,EXIT,10/20/2020 9:38,,,,
S1,LT1,B765,0,EXIT,11/6/2020 11:43,,,,
S1,LT2,B766,0,EXIT,11/2/2020 13:17,,,,
S1,LT2,B767,1,ENTRY,11/7/2020 11:57,,,,
S1,LT2,B768,1,ENTRY,11/9/2020 4:09,,,,
S1,LT2,B769,0,DROP-OFF,11/8/2020 18:54,,,,
S1,LT2,B770,1,EXIT,11/6/2020 14:05,,,,
S1,LT2,B771,1,EXIT,11/8/2020 13:32,,,,
S1,LT1,B772,1,EXIT,11/9/2020 10:46,,,,
S1,LT2,B773,1,EXIT,10/28/2020 16:51,,,,
S1,LT1,B774,0,EXIT,10/23/2020 19:43,,,,
S1,LT2,B775,1,EXIT,11/7/2020 15:01,,,,
S1,LT1,B776,0,DROP-OFF,11/8/2020 18:14,,,,
S1,LT1,B777,1,EXIT,11/4/2020 23:11,,,,
S1,LT2,B778,0,EXIT,11/5/2020 8:13,,,,
S1,LT1,B779,0,EXIT,10/21/2020 21:12,,,,
S1,LT1,B780,1,EXIT,11/6/2020 20:46,,,,
S1,LT1,B781,0,DROP-OFF,10/23/2020 9:42,,,,
S1,LT1,B782,1,ENTRY,10/30/2020 14:09,,,,
S1,LT2,B783,0,EXIT,10/16/2020 13:13,,,,
S1,LT2,B784,0,EXIT,10/30/2020 13:47,,,,
S1,LT1,B785,1,EXIT,11/9/2020 11:49,,,,
S1,LT2,B786,1,EXIT,11/9/2020 11:05,,,,
S1,LT2,B787,1,EXIT,11/8/2020 22:58,,,,
S1,LT1,B788,1,PICK-UP,11/9/2020 9:24,,,,
S1,LT2,B789,0,EXIT,10/25/2020 17:29,,,,
S1,LT2,B790,0,EXIT,11/6/2020 22:30,,,,
S1,LT2,B791,0,ENTRY,11/8/2020 15:30,,,,
S1,LT1,B792,0,EXIT,11/7/2020 7:21,,,,
S1,LT1,B793,0,EXIT,11/6/2020 17:06,,,,
S1,LT2,B794,1,EXIT,10/22/2020 13:56,,,,
S1,LT2,B795,0,EXIT,11/9/2020 10:25,,,,
S1,LT1,B796,0,DROP-OFF,10/11/2020 13:46,,,,
S1,LT1,B797,0,EXIT,10/11/2020 13:49,,,,
S1,LT2,B798,1,EXIT,11/1/2020 21:18,,,,
S1,LT2,B799,1,EXIT,10/11/2020 13:56,,,,
S1,LT1,B800,1,EXIT,11/9/2020 10:18,,,,
S1,LT2,B801,1,EXIT,10/13/2020 15:45,,,,
S1,LT2,B802,0,DROP-OFF,10/16/2020 15:50,,,,
S1,LT2,B803,0,DROP-OFF,10/26/2020 9:48,,,,
S1,LT2,B804,0,EXIT,11/8/2020 15:44,,,,
S1,LT2,B805,1,EXIT,10/26/2020 15:22,,,,
S1,LT2,B806,1,EXIT,11/8/2020 23:31,,,,
S1,LT2,B807,0,EXIT,10/18/2020 11:31,,,,
S1,LT2,B808,1,EXIT,11/8/2020 17:43,,,,
S1,LT2,B809,0,EXIT,10/11/2020 14:25,,,,
S1,LT2,B810,0,EXIT,10/31/2020 8:06,,,,
S1,LT1,B811,1,ENTRY,10/28/2020 7:12,,,,
S1,LT2,B812,0,EXIT,10/30/2020 13:40,,,,
S1,LT1,B813,1,ENTRY,10/26/2020 16:55,,,,
S1,LT1,B814,0,EXIT,10/18/2020 17:50,,,,
S1,LT1,B815,1,EXIT,10/18/2020 13:54,,,,
S1,LT2,B816,1,ENTRY,10/31/2020 15:46,,,,
S1,LT2,B817,0,EXIT,11/8/2020 16:27,,,,
S1,LT1,B818,1,PICK-UP,10/11/2020 14:51,,,,
S1,LT2,B819,0,EXIT,11/1/2020 20:27,,,,
S1,LT2,B820,0,EXIT,10/28/2020 16:34,,,,
S1,LT2,B821,0,EXIT,10/26/2020 20:07,,,,
S1,LT1,B822,0,ENTRY,11/2/2020 12:24,,,,
S1,LT1,B823,1,EXIT,11/8/2020 14:59,,,,
S1,LT1,B824,1,ENTRY,10/11/2020 15:00,,,,
S1,LT1,B825,0,ENTRY,11/1/2020 17:55,,,,
S1,LT2,B826,0,EXIT,11/2/2020 5:33,,,,
S1,LT2,B827,0,EXIT,11/7/2020 17:44,,,,
S1,LT2,B828,0,EXIT,10/31/2020 13:21,,,,
S1,LT1,B829,1,EXIT,11/7/2020 22:07,,,,
S1,LT2,B830,1,EXIT,10/11/2020 17:04,,,,
S1,LT2,B831,0,EXIT,11/8/2020 15:33,,,,
S1,LT2,B832,0,EXIT,10/30/2020 12:05,,,,
S1,LT1,B833,0,EXIT,11/7/2020 14:29,,,,
S1,LT1,B834,0,EXIT,10/11/2020 15:47,,,,
S1,LT2,B835,1,EXIT,11/9/2020 8:00,,,,
S1,LT1,B836,0,EXIT,11/7/2020 12:15,,,,
S1,LT1,B837,0,DROP-OFF,10/11/2020 15:27,,,,
S1,LT2,B838,1,EXIT,11/9/2020 12:21,,,,
S1,LT2,B839,0,EXIT,11/8/2020 4:58,,,,
S1,LT2,B840,0,EXIT,11/6/2020 19:48,,,,
S1,LT2,B841,1,EXIT,10/11/2020 15:41,,,,
S1,LT2,B842,0,EXIT,11/5/2020 19:19,,,,
S1,LT1,B843,1,EXIT,11/6/2020 17:10,,,,
S1,LT2,B844,1,EXIT,11/8/2020 20:20,,,,
S1,LT2,B845,1,EXIT,10/28/2020 22:31,,,,
S1,LT2,B846,0,EXIT,11/6/2020 7:02,,,,
S1,LT1,B847,0,EXIT,11/6/2020 19:37,,,,
S1,LT1,B848,1,EXIT,11/8/2020 20:15,,,,
S1,LT2,B849,1,EXIT,11/6/2020 14:38,,,,
S1,LT2,B850,0,ENTRY,11/8/2020 18:45,,,,
S1,LT2,B851,1,EXIT,11/9/2020 12:49,,,,
S1,LT1,B852,1,EXIT,11/8/2020 14:48,,,,
S1,LT1,B853,0,EXIT,11/8/2020 15:09,,,,
S1,LT2,B854,0,EXIT,10/11/2020 16:09,,,,
S1,LT2,B855,1,EXIT,11/6/2020 16:24,,,,
S1,LT2,B856,1,EXIT,10/20/2020 8:58,,,,
S1,LT1,B857,1,EXIT,11/8/2020 15:41,,,,
S1,LT1,B858,0,EXIT,11/5/2020 17:48,,,,
S1,LT2,B859,0,DROP-OFF,11/8/2020 12:15,,,,
